Timestep	VariableName	EntityIdx	Value	Metadata
41	Regional Deaths	Region01	0	Actor alive
41	Regional Deaths	Region02	0	Actor alive
41	Regional Deaths	Region03	0	Actor alive
41	Regional Deaths	Region04	0	Actor alive
41	Regional Deaths	Region05	0	Actor alive
41	Regional Deaths	Region06	0	Actor alive
41	Regional Deaths	Region07	0	Actor alive
41	Regional Deaths	Region08	0	Actor alive
41	Regional Deaths	Region09	0	Actor alive
41	Regional Deaths	Region10	0	Actor alive
41	Regional Deaths	Region11	0	Actor alive
41	Regional Deaths	Region12	0	Actor alive
41	Regional Deaths	Region13	0	Actor alive
41	Regional Deaths	Region14	0	Actor alive
41	Regional Deaths	Region15	0	Actor alive
41	Regional Deaths	Region16	0	Actor alive
41	Regional Casualties	Region01	0	Actor health
41	Regional Casualties	Region02	0	Actor health
41	Regional Casualties	Region03	0	Actor health
41	Regional Casualties	Region04	0	Actor health
41	Regional Casualties	Region05	0	Actor health
41	Regional Casualties	Region06	0	Actor health
41	Regional Casualties	Region07	0	Actor health
41	Regional Casualties	Region08	0	Actor health
41	Regional Casualties	Region09	0	Actor health
41	Regional Casualties	Region10	0	Actor health
41	Regional Casualties	Region11	0	Actor health
41	Regional Casualties	Region12	0	Actor health
41	Regional Casualties	Region13	0	Actor health
41	Regional Casualties	Region14	0	Actor health
41	Regional Casualties	Region15	0	Actor health
41	Regional Casualties	Region16	0	Actor health
41	Regional Sheltered	Region01	0	Actor location
41	Regional Sheltered	Region02	0	Actor location
41	Regional Sheltered	Region03	0	Actor location
41	Regional Sheltered	Region04	0	Actor location
41	Regional Sheltered	Region05	0	Actor location
41	Regional Sheltered	Region06	0	Actor location
41	Regional Sheltered	Region07	0	Actor location
41	Regional Sheltered	Region08	1	Actor location
41	Regional Sheltered	Region09	0	Actor location
41	Regional Sheltered	Region10	0	Actor location
41	Regional Sheltered	Region11	0	Actor location
41	Regional Sheltered	Region12	0	Actor location
41	Regional Sheltered	Region13	1	Actor location
41	Regional Sheltered	Region14	0	Actor location
41	Regional Sheltered	Region15	0	Actor location
41	Regional Sheltered	Region16	0	Actor location
42	Deaths	[Actor1-160]	0	Actor alive
42	Casualties	[Actor1-160]	0	Actor health
42	Evacuees	[Actor1-160]	64	Actor location
42	Sheltered	[Actor1-160]	1	Actor location
42	Wellbeing	[Actor1-160]	0.6905810368377786	Actor health
42	Wealth	[Actor1-160]	0.8904997147875552	Actor resources
42	Safety	[Region1-16]	0.9834156450035465	Region risk
42	Prosocial	[Actor1-160]	19	Actor action
42	Antisocial	[Actor1-160]	4	Actor action
42	Regional Wellbeing	Region01	0.559004836921459	Actor health
42	Regional Wellbeing	Region02	0.9326763297235349	Actor health
42	Regional Wellbeing	Region03	0.7710883003821523	Actor health
42	Regional Wellbeing	Region04	0.6596902826902102	Actor health
42	Regional Wellbeing	Region05	0.6210902363294452	Actor health
42	Regional Wellbeing	Region06	0.6331960167277189	Actor health
42	Regional Wellbeing	Region07	0.6813414867816472	Actor health
42	Regional Wellbeing	Region08	0.7670400937512248	Actor health
42	Regional Wellbeing	Region09	0.7131774371703574	Actor health
42	Regional Wellbeing	Region10	0.8012245084797385	Actor health
42	Regional Wellbeing	Region11	0.7712112306722434	Actor health
42	Regional Wellbeing	Region12	0.6247114364014494	Actor health
42	Regional Wellbeing	Region13	0.7216568067741446	Actor health
42	Regional Wellbeing	Region14	0.7030548482476936	Actor health
42	Regional Wellbeing	Region15	0.6119041800636842	Actor health
42	Regional Wellbeing	Region16	0.6341973662925225	Actor health
42	Regional Deaths	Region01	0	Actor alive
42	Regional Deaths	Region02	0	Actor alive
42	Regional Deaths	Region03	0	Actor alive
42	Regional Deaths	Region04	0	Actor alive
42	Regional Deaths	Region05	0	Actor alive
42	Regional Deaths	Region06	0	Actor alive
42	Regional Deaths	Region07	0	Actor alive
42	Regional Deaths	Region08	0	Actor alive
42	Regional Deaths	Region09	0	Actor alive
42	Regional Deaths	Region10	0	Actor alive
42	Regional Deaths	Region11	0	Actor alive
42	Regional Deaths	Region12	0	Actor alive
42	Regional Deaths	Region13	0	Actor alive
42	Regional Deaths	Region14	0	Actor alive
42	Regional Deaths	Region15	0	Actor alive
42	Regional Deaths	Region16	0	Actor alive
42	Regional Casualties	Region01	0	Actor health
42	Regional Casualties	Region02	0	Actor health
42	Regional Casualties	Region03	0	Actor health
42	Regional Casualties	Region04	0	Actor health
42	Regional Casualties	Region05	0	Actor health
42	Regional Casualties	Region06	0	Actor health
42	Regional Casualties	Region07	0	Actor health
42	Regional Casualties	Region08	0	Actor health
42	Regional Casualties	Region09	0	Actor health
42	Regional Casualties	Region10	0	Actor health
42	Regional Casualties	Region11	0	Actor health
42	Regional Casualties	Region12	0	Actor health
42	Regional Casualties	Region13	0	Actor health
42	Regional Casualties	Region14	0	Actor health
42	Regional Casualties	Region15	0	Actor health
42	Regional Casualties	Region16	0	Actor health
42	Regional Sheltered	Region01	0	Actor location
42	Regional Sheltered	Region02	0	Actor location
42	Regional Sheltered	Region03	0	Actor location
42	Regional Sheltered	Region04	0	Actor location
42	Regional Sheltered	Region05	0	Actor location
42	Regional Sheltered	Region06	0	Actor location
42	Regional Sheltered	Region07	0	Actor location
42	Regional Sheltered	Region08	1	Actor location
42	Regional Sheltered	Region09	0	Actor location
42	Regional Sheltered	Region10	0	Actor location
42	Regional Sheltered	Region11	0	Actor location
42	Regional Sheltered	Region12	0	Actor location
42	Regional Sheltered	Region13	0	Actor location
42	Regional Sheltered	Region14	0	Actor location
42	Regional Sheltered	Region15	0	Actor location
42	Regional Sheltered	Region16	0	Actor location
43	Deaths	[Actor1-160]	0	Actor alive
43	Casualties	[Actor1-160]	0	Actor health
43	Evacuees	[Actor1-160]	62	Actor location
43	Sheltered	[Actor1-160]	2	Actor location
43	Wellbeing	[Actor1-160]	0.6968486221026671	Actor health
43	Wealth	[Actor1-160]	0.8910428974746868	Actor resources
43	Safety	[Region1-16]	0.9881684814144429	Region risk
43	Prosocial	[Actor1-160]	15	Actor action
43	Antisocial	[Actor1-160]	4	Actor action
43	Regional Wellbeing	Region01	0.5674029021528754	Actor health
43	Regional Wellbeing	Region02	0.9329391311674543	Actor health
43	Regional Wellbeing	Region03	0.7826529802292915	Actor health
43	Regional Wellbeing	Region04	0.667814169614126	Actor health
43	Regional Wellbeing	Region05	0.622654141797667	Actor health
43	Regional Wellbeing	Region06	0.6399176100366313	Actor health
43	Regional Wellbeing	Region07	0.6888048920689882	Actor health
43	Regional Wellbeing	Region08	0.780224056250735	Actor health
43	Regional Wellbeing	Region09	0.7159064623022144	Actor health
43	Regional Wellbeing	Region10	0.8087347050878432	Actor health
43	Regional Wellbeing	Region11	0.774726738403346	Actor health
43	Regional Wellbeing	Region12	0.6308268618408697	Actor health
43	Regional Wellbeing	Region13	0.7263274173978199	Actor health
43	Regional Wellbeing	Region14	0.707547194662902	Actor health
43	Regional Wellbeing	Region15	0.6151425080382106	Actor health
43	Regional Wellbeing	Region16	0.641851753108847	Actor health
43	Regional Deaths	Region01	0	Actor alive
43	Regional Deaths	Region02	0	Actor alive
43	Regional Deaths	Region03	0	Actor alive
43	Regional Deaths	Region04	0	Actor alive
43	Regional Deaths	Region05	0	Actor alive
43	Regional Deaths	Region06	0	Actor alive
43	Regional Deaths	Region07	0	Actor alive
43	Regional Deaths	Region08	0	Actor alive
43	Regional Deaths	Region09	0	Actor alive
43	Regional Deaths	Region10	0	Actor alive
43	Regional Deaths	Region11	0	Actor alive
43	Regional Deaths	Region12	0	Actor alive
43	Regional Deaths	Region13	0	Actor alive
43	Regional Deaths	Region14	0	Actor alive
43	Regional Deaths	Region15	0	Actor alive
43	Regional Deaths	Region16	0	Actor alive
43	Regional Casualties	Region01	0	Actor health
43	Regional Casualties	Region02	0	Actor health
43	Regional Casualties	Region03	0	Actor health
43	Regional Casualties	Region04	0	Actor health
43	Regional Casualties	Region05	0	Actor health
43	Regional Casualties	Region06	0	Actor health
43	Regional Casualties	Region07	0	Actor health
43	Regional Casualties	Region08	0	Actor health
43	Regional Casualties	Region09	0	Actor health
43	Regional Casualties	Region10	0	Actor health
43	Regional Casualties	Region11	0	Actor health
43	Regional Casualties	Region12	0	Actor health
43	Regional Casualties	Region13	0	Actor health
43	Regional Casualties	Region14	0	Actor health
43	Regional Casualties	Region15	0	Actor health
43	Regional Casualties	Region16	0	Actor health
43	Regional Sheltered	Region01	0	Actor location
43	Regional Sheltered	Region02	0	Actor location
43	Regional Sheltered	Region03	0	Actor location
43	Regional Sheltered	Region04	0	Actor location
43	Regional Sheltered	Region05	0	Actor location
43	Regional Sheltered	Region06	0	Actor location
43	Regional Sheltered	Region07	0	Actor location
43	Regional Sheltered	Region08	1	Actor location
43	Regional Sheltered	Region09	0	Actor location
43	Regional Sheltered	Region10	0	Actor location
43	Regional Sheltered	Region11	0	Actor location
43	Regional Sheltered	Region12	0	Actor location
43	Regional Sheltered	Region13	1	Actor location
43	Regional Sheltered	Region14	0	Actor location
43	Regional Sheltered	Region15	0	Actor location
43	Regional Sheltered	Region16	0	Actor location
44	Deaths	[Actor1-160]	0	Actor alive
44	Casualties	[Actor1-160]	0	Actor health
44	Evacuees	[Actor1-160]	35	Actor location
44	Sheltered	[Actor1-160]	1	Actor location
44	Wellbeing	[Actor1-160]	0.6716091732616	Actor health
44	Wealth	[Actor1-160]	0.8913656063912188	Actor resources
44	Safety	[Region1-16]	0.683358861518885	Region risk
44	Prosocial	[Actor1-160]	16	Actor action
44	Antisocial	[Actor1-160]	4	Actor action
44	Regional Wellbeing	Region01	0.5564417412917252	Actor health
44	Regional Wellbeing	Region02	0.8664301453671391	Actor health
44	Regional Wellbeing	Region03	0.7451473436931303	Actor health
44	Regional Wellbeing	Region04	0.6726885017684757	Actor health
44	Regional Wellbeing	Region05	0.5885924850786002	Actor health
44	Regional Wellbeing	Region06	0.6439505660219789	Actor health
44	Regional Wellbeing	Region07	0.6452829352413929	Actor health
44	Regional Wellbeing	Region08	0.7299526155686228	Actor health
44	Regional Wellbeing	Region09	0.6535438773813287	Actor health
44	Regional Wellbeing	Region10	0.7412408230527058	Actor health
44	Regional Wellbeing	Region11	0.7448360430420077	Actor health
44	Regional Wellbeing	Region12	0.6344961171045218	Actor health
44	Regional Wellbeing	Region13	0.7024631171053587	Actor health
44	Regional Wellbeing	Region14	0.6645283167977413	Actor health
44	Regional Wellbeing	Region15	0.6170855048229263	Actor health
44	Regional Wellbeing	Region16	0.6464443851986416	Actor health
44	Regional Deaths	Region01	0	Actor alive
44	Regional Deaths	Region02	0	Actor alive
44	Regional Deaths	Region03	0	Actor alive
44	Regional Deaths	Region04	0	Actor alive
44	Regional Deaths	Region05	0	Actor alive
44	Regional Deaths	Region06	0	Actor alive
44	Regional Deaths	Region07	0	Actor alive
44	Regional Deaths	Region08	0	Actor alive
44	Regional Deaths	Region09	0	Actor alive
44	Regional Deaths	Region10	0	Actor alive
44	Regional Deaths	Region11	0	Actor alive
44	Regional Deaths	Region12	0	Actor alive
44	Regional Deaths	Region13	0	Actor alive
44	Regional Deaths	Region14	0	Actor alive
44	Regional Deaths	Region15	0	Actor alive
44	Regional Deaths	Region16	0	Actor alive
44	Regional Casualties	Region01	0	Actor health
44	Regional Casualties	Region02	0	Actor health
44	Regional Casualties	Region03	0	Actor health
44	Regional Casualties	Region04	0	Actor health
44	Regional Casualties	Region05	0	Actor health
44	Regional Casualties	Region06	0	Actor health
44	Regional Casualties	Region07	0	Actor health
44	Regional Casualties	Region08	0	Actor health
44	Regional Casualties	Region09	0	Actor health
44	Regional Casualties	Region10	0	Actor health
44	Regional Casualties	Region11	0	Actor health
44	Regional Casualties	Region12	0	Actor health
44	Regional Casualties	Region13	0	Actor health
44	Regional Casualties	Region14	0	Actor health
44	Regional Casualties	Region15	0	Actor health
44	Regional Casualties	Region16	0	Actor health
44	Regional Sheltered	Region01	0	Actor location
44	Regional Sheltered	Region02	0	Actor location
44	Regional Sheltered	Region03	0	Actor location
44	Regional Sheltered	Region04	0	Actor location
44	Regional Sheltered	Region05	0	Actor location
44	Regional Sheltered	Region06	0	Actor location
44	Regional Sheltered	Region07	0	Actor location
44	Regional Sheltered	Region08	1	Actor location
44	Regional Sheltered	Region09	0	Actor location
44	Regional Sheltered	Region10	0	Actor location
44	Regional Sheltered	Region11	0	Actor location
44	Regional Sheltered	Region12	0	Actor location
44	Regional Sheltered	Region13	0	Actor location
44	Regional Sheltered	Region14	0	Actor location
44	Regional Sheltered	Region15	0	Actor location
44	Regional Sheltered	Region16	0	Actor location
45	Deaths	[Actor1-160]	0	Actor alive
45	Casualties	[Actor1-160]	4	Actor health
45	Evacuees	[Actor1-160]	51	Actor location
45	Sheltered	[Actor1-160]	3	Actor location
45	Wellbeing	[Actor1-160]	0.6539655039569602	Actor health
45	Wealth	[Actor1-160]	0.8649406935135941	Actor resources
45	Safety	[Region1-16]	0.5346492675877367	Region risk
45	Prosocial	[Actor1-160]	43	Actor action
45	Antisocial	[Actor1-160]	1	Actor action
45	Regional Wellbeing	Region01	0.5258650447750352	Actor health
45	Regional Wellbeing	Region02	0.8931914205536168	Actor health
45	Regional Wellbeing	Region03	0.7404217395492116	Actor health
45	Regional Wellbeing	Region04	0.6436131010610854	Actor health
45	Regional Wellbeing	Region05	0.5231554910471601	Actor health
45	Regional Wellbeing	Region06	0.5063703396131873	Actor health
45	Regional Wellbeing	Region07	0.6511697611448357	Actor health
45	Regional Wellbeing	Region08	0.7216079329775373	Actor health
45	Regional Wellbeing	Region09	0.6801263264287973	Actor health
45	Regional Wellbeing	Region10	0.6607444938316235	Actor health
45	Regional Wellbeing	Region11	0.7589016258252046	Actor health
45	Regional Wellbeing	Region12	0.636697670262713	Actor health
45	Regional Wellbeing	Region13	0.7148112035965486	Actor health
45	Regional Wellbeing	Region14	0.6844312757929305	Actor health
45	Regional Wellbeing	Region15	0.5942513028937558	Actor health
45	Regional Wellbeing	Region16	0.6385332977858516	Actor health
45	Regional Deaths	Region01	0	Actor alive
45	Regional Deaths	Region02	0	Actor alive
45	Regional Deaths	Region03	0	Actor alive
45	Regional Deaths	Region04	0	Actor alive
45	Regional Deaths	Region05	0	Actor alive
45	Regional Deaths	Region06	0	Actor alive
45	Regional Deaths	Region07	0	Actor alive
45	Regional Deaths	Region08	0	Actor alive
45	Regional Deaths	Region09	0	Actor alive
45	Regional Deaths	Region10	0	Actor alive
45	Regional Deaths	Region11	0	Actor alive
45	Regional Deaths	Region12	0	Actor alive
45	Regional Deaths	Region13	0	Actor alive
45	Regional Deaths	Region14	0	Actor alive
45	Regional Deaths	Region15	0	Actor alive
45	Regional Deaths	Region16	0	Actor alive
45	Regional Casualties	Region01	1	Actor health
45	Regional Casualties	Region02	0	Actor health
45	Regional Casualties	Region03	0	Actor health
45	Regional Casualties	Region04	0	Actor health
45	Regional Casualties	Region05	2	Actor health
45	Regional Casualties	Region06	0	Actor health
45	Regional Casualties	Region07	1	Actor health
45	Regional Casualties	Region08	0	Actor health
45	Regional Casualties	Region09	0	Actor health
45	Regional Casualties	Region10	0	Actor health
45	Regional Casualties	Region11	0	Actor health
45	Regional Casualties	Region12	0	Actor health
45	Regional Casualties	Region13	0	Actor health
45	Regional Casualties	Region14	0	Actor health
45	Regional Casualties	Region15	0	Actor health
45	Regional Casualties	Region16	0	Actor health
45	Regional Sheltered	Region01	0	Actor location
45	Regional Sheltered	Region02	0	Actor location
45	Regional Sheltered	Region03	0	Actor location
45	Regional Sheltered	Region04	0	Actor location
45	Regional Sheltered	Region05	0	Actor location
45	Regional Sheltered	Region06	0	Actor location
45	Regional Sheltered	Region07	0	Actor location
45	Regional Sheltered	Region08	1	Actor location
45	Regional Sheltered	Region09	0	Actor location
45	Regional Sheltered	Region10	0	Actor location
45	Regional Sheltered	Region11	0	Actor location
45	Regional Sheltered	Region12	0	Actor location
45	Regional Sheltered	Region13	1	Actor location
45	Regional Sheltered	Region14	0	Actor location
45	Regional Sheltered	Region15	0	Actor location
45	Regional Sheltered	Region16	1	Actor location
46	Deaths	[Actor1-160]	0	Actor alive
46	Casualties	[Actor1-160]	4	Actor health
46	Evacuees	[Actor1-160]	58	Actor location
46	Sheltered	[Actor1-160]	3	Actor location
46	Wellbeing	[Actor1-160]	0.6188793023741761	Actor health
46	Wealth	[Actor1-160]	0.8573398668665322	Actor resources
46	Safety	[Region1-16]	0.4714846406642016	Region risk
46	Prosocial	[Actor1-160]	45	Actor action
46	Antisocial	[Actor1-160]	3	Actor action
46	Regional Wellbeing	Region01	0.491519026865021	Actor health
46	Regional Wellbeing	Region02	0.9092481856655034	Actor health
46	Regional Wellbeing	Region03	0.6931419326184158	Actor health
46	Regional Wellbeing	Region04	0.6421678606366511	Actor health
46	Regional Wellbeing	Region05	0.48889329462829606	Actor health
46	Regional Wellbeing	Region06	0.42382220376791235	Actor health
46	Regional Wellbeing	Region07	0.5987018566869016	Actor health
46	Regional Wellbeing	Region08	0.6220556688774315	Actor health
46	Regional Wellbeing	Region09	0.6320757958572785	Actor health
46	Regional Wellbeing	Region10	0.6444466962989741	Actor health
46	Regional Wellbeing	Region11	0.7513409754951227	Actor health
46	Regional Wellbeing	Region12	0.6380186021576277	Actor health
46	Regional Wellbeing	Region13	0.6755533888245958	Actor health
46	Regional Wellbeing	Region14	0.6163730511900439	Actor health
46	Regional Wellbeing	Region15	0.5245507817362534	Actor health
46	Regional Wellbeing	Region16	0.6177866453381777	Actor health
46	Regional Deaths	Region01	0	Actor alive
46	Regional Deaths	Region02	0	Actor alive
46	Regional Deaths	Region03	0	Actor alive
46	Regional Deaths	Region04	0	Actor alive
46	Regional Deaths	Region05	0	Actor alive
46	Regional Deaths	Region06	0	Actor alive
46	Regional Deaths	Region07	0	Actor alive
46	Regional Deaths	Region08	0	Actor alive
46	Regional Deaths	Region09	0	Actor alive
46	Regional Deaths	Region10	0	Actor alive
46	Regional Deaths	Region11	0	Actor alive
46	Regional Deaths	Region12	0	Actor alive
46	Regional Deaths	Region13	0	Actor alive
46	Regional Deaths	Region14	0	Actor alive
46	Regional Deaths	Region15	0	Actor alive
46	Regional Deaths	Region16	0	Actor alive
46	Regional Casualties	Region01	0	Actor health
46	Regional Casualties	Region02	0	Actor health
46	Regional Casualties	Region03	0	Actor health
46	Regional Casualties	Region04	0	Actor health
46	Regional Casualties	Region05	3	Actor health
46	Regional Casualties	Region06	0	Actor health
46	Regional Casualties	Region07	1	Actor health
46	Regional Casualties	Region08	0	Actor health
46	Regional Casualties	Region09	0	Actor health
46	Regional Casualties	Region10	0	Actor health
46	Regional Casualties	Region11	0	Actor health
46	Regional Casualties	Region12	0	Actor health
46	Regional Casualties	Region13	0	Actor health
46	Regional Casualties	Region14	0	Actor health
46	Regional Casualties	Region15	0	Actor health
46	Regional Casualties	Region16	0	Actor health
46	Regional Sheltered	Region01	0	Actor location
46	Regional Sheltered	Region02	0	Actor location
46	Regional Sheltered	Region03	0	Actor location
46	Regional Sheltered	Region04	0	Actor location
46	Regional Sheltered	Region05	1	Actor location
46	Regional Sheltered	Region06	0	Actor location
46	Regional Sheltered	Region07	0	Actor location
46	Regional Sheltered	Region08	1	Actor location
46	Regional Sheltered	Region09	0	Actor location
46	Regional Sheltered	Region10	0	Actor location
46	Regional Sheltered	Region11	0	Actor location
46	Regional Sheltered	Region12	0	Actor location
46	Regional Sheltered	Region13	0	Actor location
46	Regional Sheltered	Region14	0	Actor location
46	Regional Sheltered	Region15	0	Actor location
46	Regional Sheltered	Region16	1	Actor location
47	Deaths	[Actor1-160]	0	Actor alive
47	Casualties	[Actor1-160]	6	Actor health
47	Evacuees	[Actor1-160]	62	Actor location
47	Sheltered	[Actor1-160]	3	Actor location
47	Wellbeing	[Actor1-160]	0.5943275814245055	Actor health
47	Wealth	[Actor1-160]	0.8602148313123008	Actor resources
47	Safety	[Region1-16]	0.46288125892760035	Region risk
47	Prosocial	[Actor1-160]	46	Actor action
47	Antisocial	[Actor1-160]	4	Actor action
47	Regional Wellbeing	Region01	0.5029114161190127	Actor health
47	Regional Wellbeing	Region02	0.9188822447326354	Actor health
47	Regional Wellbeing	Region03	0.6381073817932718	Actor health
47	Regional Wellbeing	Region04	0.6413007163819908	Actor health
47	Regional Wellbeing	Region05	0.4933359767769776	Actor health
47	Regional Wellbeing	Region06	0.37429332226074746	Actor health
47	Regional Wellbeing	Region07	0.5272211140121408	Actor health
47	Regional Wellbeing	Region08	0.5768697649628225	Actor health
47	Regional Wellbeing	Region09	0.6032454775143671	Actor health
47	Regional Wellbeing	Region10	0.6026680177793844	Actor health
47	Regional Wellbeing	Region11	0.7068045852970737	Actor health
47	Regional Wellbeing	Region12	0.5428111612945766	Actor health
47	Regional Wellbeing	Region13	0.6786653666280907	Actor health
47	Regional Wellbeing	Region14	0.6555381164283122	Actor health
47	Regional Wellbeing	Region15	0.538730469041752	Actor health
47	Regional Wellbeing	Region16	0.5680053205362399	Actor health
47	Regional Deaths	Region01	0	Actor alive
47	Regional Deaths	Region02	0	Actor alive
47	Regional Deaths	Region03	0	Actor alive
47	Regional Deaths	Region04	0	Actor alive
47	Regional Deaths	Region05	0	Actor alive
47	Regional Deaths	Region06	0	Actor alive
47	Regional Deaths	Region07	0	Actor alive
47	Regional Deaths	Region08	0	Actor alive
47	Regional Deaths	Region09	0	Actor alive
47	Regional Deaths	Region10	0	Actor alive
47	Regional Deaths	Region11	0	Actor alive
47	Regional Deaths	Region12	0	Actor alive
47	Regional Deaths	Region13	0	Actor alive
47	Regional Deaths	Region14	0	Actor alive
47	Regional Deaths	Region15	0	Actor alive
47	Regional Deaths	Region16	0	Actor alive
47	Regional Casualties	Region01	0	Actor health
47	Regional Casualties	Region02	0	Actor health
47	Regional Casualties	Region03	0	Actor health
47	Regional Casualties	Region04	0	Actor health
47	Regional Casualties	Region05	3	Actor health
47	Regional Casualties	Region06	2	Actor health
47	Regional Casualties	Region07	1	Actor health
47	Regional Casualties	Region08	0	Actor health
47	Regional Casualties	Region09	0	Actor health
47	Regional Casualties	Region10	0	Actor health
47	Regional Casualties	Region11	0	Actor health
47	Regional Casualties	Region12	0	Actor health
47	Regional Casualties	Region13	0	Actor health
47	Regional Casualties	Region14	0	Actor health
47	Regional Casualties	Region15	0	Actor health
47	Regional Casualties	Region16	0	Actor health
47	Regional Sheltered	Region01	0	Actor location
47	Regional Sheltered	Region02	0	Actor location
47	Regional Sheltered	Region03	0	Actor location
47	Regional Sheltered	Region04	0	Actor location
47	Regional Sheltered	Region05	0	Actor location
47	Regional Sheltered	Region06	0	Actor location
47	Regional Sheltered	Region07	0	Actor location
47	Regional Sheltered	Region08	1	Actor location
47	Regional Sheltered	Region09	0	Actor location
47	Regional Sheltered	Region10	0	Actor location
47	Regional Sheltered	Region11	0	Actor location
47	Regional Sheltered	Region12	0	Actor location
47	Regional Sheltered	Region13	1	Actor location
47	Regional Sheltered	Region14	0	Actor location
47	Regional Sheltered	Region15	0	Actor location
47	Regional Sheltered	Region16	1	Actor location
48	Deaths	[Actor1-160]	0	Actor alive
48	Casualties	[Actor1-160]	14	Actor health
48	Evacuees	[Actor1-160]	64	Actor location
48	Sheltered	[Actor1-160]	3	Actor location
48	Wellbeing	[Actor1-160]	0.5885965488547031	Actor health
48	Wealth	[Actor1-160]	0.8676522037763542	Actor resources
48	Safety	[Region1-16]	0.48146892609880626	Region risk
48	Prosocial	[Actor1-160]	54	Actor action
48	Antisocial	[Actor1-160]	6	Actor action
48	Regional Wellbeing	Region01	0.44574684967140754	Actor health
48	Regional Wellbeing	Region02	0.9246626801729145	Actor health
48	Regional Wellbeing	Region03	0.6495310957426298	Actor health
48	Regional Wellbeing	Region04	0.6461137631625278	Actor health
48	Regional Wellbeing	Region05	0.5260015860661865	Actor health
48	Regional Wellbeing	Region06	0.3445759933564485	Actor health
48	Regional Wellbeing	Region07	0.5003326684072845	Actor health
48	Regional Wellbeing	Region08	0.5497582226140572	Actor health
48	Regional Wellbeing	Region09	0.5859472865086203	Actor health
48	Regional Wellbeing	Region10	0.6096008106676306	Actor health
48	Regional Wellbeing	Region11	0.6720827511782441	Actor health
48	Regional Wellbeing	Region12	0.5096866967767459	Actor health
48	Regional Wellbeing	Region13	0.6471992199768544	Actor health
48	Regional Wellbeing	Region14	0.6790371555712731	Actor health
48	Regional Wellbeing	Region15	0.5712382814250513	Actor health
48	Regional Wellbeing	Region16	0.5808031923217439	Actor health
48	Regional Deaths	Region01	0	Actor alive
48	Regional Deaths	Region02	0	Actor alive
48	Regional Deaths	Region03	0	Actor alive
48	Regional Deaths	Region04	0	Actor alive
48	Regional Deaths	Region05	0	Actor alive
48	Regional Deaths	Region06	0	Actor alive
48	Regional Deaths	Region07	0	Actor alive
48	Regional Deaths	Region08	0	Actor alive
48	Regional Deaths	Region09	0	Actor alive
48	Regional Deaths	Region10	0	Actor alive
48	Regional Deaths	Region11	0	Actor alive
48	Regional Deaths	Region12	0	Actor alive
48	Regional Deaths	Region13	0	Actor alive
48	Regional Deaths	Region14	0	Actor alive
48	Regional Deaths	Region15	0	Actor alive
48	Regional Deaths	Region16	0	Actor alive
48	Regional Casualties	Region01	1	Actor health
48	Regional Casualties	Region02	0	Actor health
48	Regional Casualties	Region03	2	Actor health
48	Regional Casualties	Region04	0	Actor health
48	Regional Casualties	Region05	3	Actor health
48	Regional Casualties	Region06	2	Actor health
48	Regional Casualties	Region07	3	Actor health
48	Regional Casualties	Region08	2	Actor health
48	Regional Casualties	Region09	1	Actor health
48	Regional Casualties	Region10	0	Actor health
48	Regional Casualties	Region11	0	Actor health
48	Regional Casualties	Region12	0	Actor health
48	Regional Casualties	Region13	0	Actor health
48	Regional Casualties	Region14	0	Actor health
48	Regional Casualties	Region15	0	Actor health
48	Regional Casualties	Region16	0	Actor health
48	Regional Sheltered	Region01	0	Actor location
48	Regional Sheltered	Region02	0	Actor location
48	Regional Sheltered	Region03	0	Actor location
48	Regional Sheltered	Region04	0	Actor location
48	Regional Sheltered	Region05	1	Actor location
48	Regional Sheltered	Region06	0	Actor location
48	Regional Sheltered	Region07	0	Actor location
48	Regional Sheltered	Region08	1	Actor location
48	Regional Sheltered	Region09	0	Actor location
48	Regional Sheltered	Region10	0	Actor location
48	Regional Sheltered	Region11	0	Actor location
48	Regional Sheltered	Region12	0	Actor location
48	Regional Sheltered	Region13	0	Actor location
48	Regional Sheltered	Region14	0	Actor location
48	Regional Sheltered	Region15	0	Actor location
48	Regional Sheltered	Region16	1	Actor location
49	Deaths	[Actor1-160]	0	Actor alive
49	Casualties	[Actor1-160]	6	Actor health
49	Evacuees	[Actor1-160]	64	Actor location
49	Sheltered	[Actor1-160]	3	Actor location
49	Wellbeing	[Actor1-160]	0.6046579293128218	Actor health
49	Wealth	[Actor1-160]	0.8782500751816722	Actor resources
49	Safety	[Region1-16]	0.7563011747893039	Region risk
49	Prosocial	[Actor1-160]	45	Actor action
49	Antisocial	[Actor1-160]	13	Actor action
49	Regional Wellbeing	Region01	0.44344810980284455	Actor health
49	Regional Wellbeing	Region02	0.9281309414370821	Actor health
49	Regional Wellbeing	Region03	0.7097186574455779	Actor health
49	Regional Wellbeing	Region04	0.6063349245641834	Actor health
49	Regional Wellbeing	Region05	0.550600951639712	Actor health
49	Regional Wellbeing	Region06	0.46674559601386917	Actor health
49	Regional Wellbeing	Region07	0.5401996010443707	Actor health
49	Regional Wellbeing	Region08	0.6280367517502525	Actor health
49	Regional Wellbeing	Region09	0.5755683719051722	Actor health
49	Regional Wellbeing	Region10	0.6937604864005784	Actor health
49	Regional Wellbeing	Region11	0.6832496507069464	Actor health
49	Regional Wellbeing	Region12	0.47381201806604756	Actor health
49	Regional Wellbeing	Region13	0.681652865319446	Actor health
49	Regional Wellbeing	Region14	0.6474222933427638	Actor health
