Timestep	RelationshipType	Directed	FromEntityId	ToEntityId	Data	Notes
	neighbor	yes	Actor0101	Actor0068	Region01	
	neighbor	yes	Actor0068	Actor0118	Region01	
	neighbor	yes	Actor0118	Actor0068	Region01	
	neighbor	yes	Actor0068	Actor0131	Region01	
	neighbor	yes	Actor0131	Actor0068	Region01	
	neighbor	yes	Actor0068	Actor0134	Region01	
	neighbor	yes	Actor0134	Actor0068	Region01	
	neighbor	yes	Actor0072	Actor0074	Region01	
	neighbor	yes	Actor0074	Actor0072	Region01	
	neighbor	yes	Actor0072	Actor0080	Region01	
	neighbor	yes	Actor0080	Actor0072	Region01	
	neighbor	yes	Actor0072	Actor0101	Region01	
	neighbor	yes	Actor0101	Actor0072	Region01	
	neighbor	yes	Actor0072	Actor0118	Region01	
	neighbor	yes	Actor0118	Actor0072	Region01	
	neighbor	yes	Actor0072	Actor0131	Region01	
	neighbor	yes	Actor0131	Actor0072	Region01	
	neighbor	yes	Actor0072	Actor0134	Region01	
	neighbor	yes	Actor0134	Actor0072	Region01	
	neighbor	yes	Actor0074	Actor0080	Region01	
	neighbor	yes	Actor0080	Actor0074	Region01	
	neighbor	yes	Actor0074	Actor0101	Region01	
	neighbor	yes	Actor0101	Actor0074	Region01	
	neighbor	yes	Actor0074	Actor0118	Region01	
	neighbor	yes	Actor0118	Actor0074	Region01	
	neighbor	yes	Actor0074	Actor0131	Region01	
	neighbor	yes	Actor0131	Actor0074	Region01	
	neighbor	yes	Actor0074	Actor0134	Region01	
	neighbor	yes	Actor0134	Actor0074	Region01	
	neighbor	yes	Actor0080	Actor0101	Region01	
	neighbor	yes	Actor0101	Actor0080	Region01	
	neighbor	yes	Actor0080	Actor0118	Region01	
	neighbor	yes	Actor0118	Actor0080	Region01	
	neighbor	yes	Actor0080	Actor0131	Region01	
	neighbor	yes	Actor0131	Actor0080	Region01	
	neighbor	yes	Actor0080	Actor0134	Region01	
	neighbor	yes	Actor0134	Actor0080	Region01	
	neighbor	yes	Actor0101	Actor0118	Region01	
	neighbor	yes	Actor0118	Actor0101	Region01	
	neighbor	yes	Actor0101	Actor0131	Region01	
	neighbor	yes	Actor0131	Actor0101	Region01	
	neighbor	yes	Actor0101	Actor0134	Region01	
	neighbor	yes	Actor0134	Actor0101	Region01	
	neighbor	yes	Actor0118	Actor0131	Region01	
	neighbor	yes	Actor0131	Actor0118	Region01	
	neighbor	yes	Actor0118	Actor0134	Region01	
	neighbor	yes	Actor0134	Actor0118	Region01	
	neighbor	yes	Actor0131	Actor0134	Region01	
	neighbor	yes	Actor0134	Actor0131	Region01	
	neighbor	yes	Actor0035	Actor0036	Region08	
	neighbor	yes	Actor0036	Actor0035	Region08	
	neighbor	yes	Actor0035	Actor0044	Region08	
	neighbor	yes	Actor0044	Actor0035	Region08	
	neighbor	yes	Actor0035	Actor0047	Region08	
	neighbor	yes	Actor0047	Actor0035	Region08	
	neighbor	yes	Actor0035	Actor0051	Region08	
	neighbor	yes	Actor0051	Actor0035	Region08	
	neighbor	yes	Actor0035	Actor0052	Region08	
	neighbor	yes	Actor0052	Actor0035	Region08	
	neighbor	yes	Actor0035	Actor0064	Region08	
	neighbor	yes	Actor0064	Actor0035	Region08	
	neighbor	yes	Actor0035	Actor0075	Region08	
	neighbor	yes	Actor0075	Actor0035	Region08	
	neighbor	yes	Actor0035	Actor0136	Region08	
	neighbor	yes	Actor0136	Actor0035	Region08	
	neighbor	yes	Actor0035	Actor0143	Region08	
	neighbor	yes	Actor0143	Actor0035	Region08	
	neighbor	yes	Actor0035	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0035	Region08	
	neighbor	yes	Actor0036	Actor0044	Region08	
	neighbor	yes	Actor0044	Actor0036	Region08	
	neighbor	yes	Actor0036	Actor0047	Region08	
	neighbor	yes	Actor0047	Actor0036	Region08	
	neighbor	yes	Actor0036	Actor0051	Region08	
	neighbor	yes	Actor0051	Actor0036	Region08	
	neighbor	yes	Actor0036	Actor0052	Region08	
	neighbor	yes	Actor0052	Actor0036	Region08	
	neighbor	yes	Actor0036	Actor0064	Region08	
	neighbor	yes	Actor0064	Actor0036	Region08	
	neighbor	yes	Actor0036	Actor0075	Region08	
	neighbor	yes	Actor0075	Actor0036	Region08	
	neighbor	yes	Actor0036	Actor0136	Region08	
	neighbor	yes	Actor0136	Actor0036	Region08	
	neighbor	yes	Actor0036	Actor0143	Region08	
	neighbor	yes	Actor0143	Actor0036	Region08	
	neighbor	yes	Actor0036	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0036	Region08	
	neighbor	yes	Actor0044	Actor0047	Region08	
	neighbor	yes	Actor0047	Actor0044	Region08	
	neighbor	yes	Actor0044	Actor0051	Region08	
	neighbor	yes	Actor0051	Actor0044	Region08	
	neighbor	yes	Actor0044	Actor0052	Region08	
	neighbor	yes	Actor0052	Actor0044	Region08	
	neighbor	yes	Actor0044	Actor0064	Region08	
	neighbor	yes	Actor0064	Actor0044	Region08	
	neighbor	yes	Actor0044	Actor0075	Region08	
	neighbor	yes	Actor0075	Actor0044	Region08	
	neighbor	yes	Actor0044	Actor0136	Region08	
	neighbor	yes	Actor0136	Actor0044	Region08	
	neighbor	yes	Actor0044	Actor0143	Region08	
	neighbor	yes	Actor0143	Actor0044	Region08	
	neighbor	yes	Actor0044	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0044	Region08	
	neighbor	yes	Actor0047	Actor0051	Region08	
	neighbor	yes	Actor0051	Actor0047	Region08	
	neighbor	yes	Actor0047	Actor0052	Region08	
	neighbor	yes	Actor0052	Actor0047	Region08	
	neighbor	yes	Actor0047	Actor0064	Region08	
	neighbor	yes	Actor0064	Actor0047	Region08	
	neighbor	yes	Actor0047	Actor0075	Region08	
	neighbor	yes	Actor0075	Actor0047	Region08	
	neighbor	yes	Actor0047	Actor0136	Region08	
	neighbor	yes	Actor0136	Actor0047	Region08	
	neighbor	yes	Actor0047	Actor0143	Region08	
	neighbor	yes	Actor0143	Actor0047	Region08	
	neighbor	yes	Actor0047	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0047	Region08	
	neighbor	yes	Actor0051	Actor0052	Region08	
	neighbor	yes	Actor0052	Actor0051	Region08	
	neighbor	yes	Actor0051	Actor0064	Region08	
	neighbor	yes	Actor0064	Actor0051	Region08	
	neighbor	yes	Actor0051	Actor0075	Region08	
	neighbor	yes	Actor0075	Actor0051	Region08	
	neighbor	yes	Actor0051	Actor0136	Region08	
	neighbor	yes	Actor0136	Actor0051	Region08	
	neighbor	yes	Actor0051	Actor0143	Region08	
	neighbor	yes	Actor0143	Actor0051	Region08	
	neighbor	yes	Actor0051	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0051	Region08	
	neighbor	yes	Actor0052	Actor0064	Region08	
	neighbor	yes	Actor0064	Actor0052	Region08	
	neighbor	yes	Actor0052	Actor0075	Region08	
	neighbor	yes	Actor0075	Actor0052	Region08	
	neighbor	yes	Actor0052	Actor0136	Region08	
	neighbor	yes	Actor0136	Actor0052	Region08	
	neighbor	yes	Actor0052	Actor0143	Region08	
	neighbor	yes	Actor0143	Actor0052	Region08	
	neighbor	yes	Actor0052	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0052	Region08	
	neighbor	yes	Actor0064	Actor0075	Region08	
	neighbor	yes	Actor0075	Actor0064	Region08	
	neighbor	yes	Actor0064	Actor0136	Region08	
	neighbor	yes	Actor0136	Actor0064	Region08	
	neighbor	yes	Actor0064	Actor0143	Region08	
	neighbor	yes	Actor0143	Actor0064	Region08	
	neighbor	yes	Actor0064	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0064	Region08	
	neighbor	yes	Actor0075	Actor0136	Region08	
	neighbor	yes	Actor0136	Actor0075	Region08	
	neighbor	yes	Actor0075	Actor0143	Region08	
	neighbor	yes	Actor0143	Actor0075	Region08	
	neighbor	yes	Actor0075	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0075	Region08	
	neighbor	yes	Actor0136	Actor0143	Region08	
	neighbor	yes	Actor0143	Actor0136	Region08	
	neighbor	yes	Actor0136	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0136	Region08	
	neighbor	yes	Actor0143	Actor0150	Region08	
	neighbor	yes	Actor0150	Actor0143	Region08	
	neighbor	yes	Actor0058	Actor0070	Region06	
	neighbor	yes	Actor0070	Actor0058	Region06	
	neighbor	yes	Actor0058	Actor0097	Region06	
	neighbor	yes	Actor0097	Actor0058	Region06	
	neighbor	yes	Actor0058	Actor0147	Region06	
	neighbor	yes	Actor0147	Actor0058	Region06	
	neighbor	yes	Actor0070	Actor0097	Region06	
	neighbor	yes	Actor0097	Actor0070	Region06	
	neighbor	yes	Actor0070	Actor0147	Region06	
	neighbor	yes	Actor0147	Actor0070	Region06	
	neighbor	yes	Actor0097	Actor0147	Region06	
	neighbor	yes	Actor0147	Actor0097	Region06	
